DATE,BOGNONBR,3m growth rate,12m growth rate
2002-05-01,39.396,-20.966713940649477,2.553689964857475
2002-06-01,38.978,-18.107382469011768,0.9688115221220706
2002-07-01,39.085,-12.985125152144128,-0.2730149010002014
2002-08-01,39.529,1.357244639786992,-0.6259741565689425
2002-09-01,38.646,-3.363766821052572,-29.131519108046643
2002-10-01,38.972,-1.1514483460472458,-14.033617152688937
2002-11-01,39.502,-0.2729373306690763,-3.342468434961343
2002-12-01,40.195,17.022651419634972,-2.7155892247743063
2003-01-01,40.695,18.89221981368707,-2.2459764592841713
2003-02-01,41.18,18.10520301444103,-1.4431706674963518
2003-03-01,41.148,9.826411269288648,0.4246595401962372
2003-04-01,40.538,-1.5342797208685144,0.17297617870908333
2003-05-01,40.853,-3.13866577315034,3.698345009645654
2003-06-01,42.094,9.518090294580883,7.994253168453991
2003-07-01,42.952,26.03300476200028,9.893821159012406
2003-08-01,45.447,53.15284371539768,14.971286903286195
2003-09-01,43.96,18.946029100489483,13.75045282823577
2003-10-01,43.295,3.232729915103727,11.092579287693738
2003-11-01,42.788,-21.428134003299228,8.318566148549422
2003-12-01,42.496,-12.67039850014683,5.724592611021273
2004-01-01,42.875,-3.824255631944118,5.356923454969897
2004-02-01,42.951,1.532521131322917,4.300631374453623
2004-03-01,44.816,23.69158438706025,8.914163507339357
2004-04-01,45.527,27.13338237660603,12.306971236864195
2004-05-01,45.311,23.857260342189623,10.91229530267055
2004-06-01,45.689,8.022505184159435,8.540409559557173
2004-07-01,45.882,3.155699547157909,6.821568262246225
2004-08-01,45.284,-0.2381397574356403,-0.3586595374832302
2004-09-01,46.142,4.025317158059627,4.963603275705197
2004-10-01,46.11,2.002572923056034,6.501905531816599
2004-11-01,45.82,4.819289726574905,7.086098906235394
2004-12-01,46.362,1.9208392441855795,9.097326807228923
2005-01-01,47.387,11.54660872622606,10.523615160349852
2005-02-01,45.859,0.3408976073960179,6.770505925356796
2005-03-01,46.767,3.5402946536135627,4.353355944305615
2005-04-01,46.001,-11.19606078026807,1.0411404221670528
2005-05-01,45.307,-4.728521661912033,-0.008827878440109682
2005-06-01,45.854,-7.583214297541041,0.36113725404363084
2005-07-01,45.986,-0.1303681641509069,0.22666841026981466
2005-08-01,44.994,-2.734865756932725,-0.6404027912728538
2005-09-01,46.068,1.8799037745481415,-0.16037449612068544
2005-10-01,45.202,-6.647046244571864,-1.9692040772066877
2005-11-01,44.974,-0.1776829696394033,-1.8463553033609803
2005-12-01,44.795,-10.603455709863896,-3.3799232129761436
2006-01-01,44.267,-8.020772338637238,-6.584084242513766
2006-02-01,44.083,-7.692177535127465,-3.8727403563095675
2006-03-01,43.709,-9.350519712784887,-6.538798725597106
