DATE,DTB3,3m growth rate,12m growth rate
1990-12-20,6.55,-38.61838356436561,-13.35978835978836
1990-12-21,6.59,-37.78056869696734,-13.743455497382195
1990-12-24,6.53,-40.33804639319031,-15.084525357607282
1990-12-26,6.48,-42.763254391246186,-14.848883048620232
1990-12-27,6.47,-44.02285669810532,-15.314136125654453
1990-12-28,6.45,-44.4151483031205,-15.796344647519579
1990-12-31,6.44,-46.21364585295121,-16.25487646293888
1991-01-02,6.46,-46.966956191120445,-15.223097112860895
1991-01-03,6.44,-48.170577972731735,-15.48556430446194
1991-01-04,6.53,-43.74419526427763,-14.078947368421046
1991-01-07,6.51,-42.93147032084725,-15.123859191655809
1991-01-08,6.44,-46.4987948826648,-14.927344782034346
1991-01-09,6.25,-51.256840334949125,-17.328042328042326
1991-01-10,6.21,-52.237836226865255,-18.181818181818176
1991-01-11,6.16,-53.259026045419525,-20.618556701030922
1991-01-14,6.05,-55.07958653427465,-21.733505821474786
1991-01-15,6.05,-55.07958653427465,-21.223958333333336
1991-01-16,6.04,-54.88948314697208,-19.999999999999996
1991-01-17,6.12,-52.708810122299774,-19.26121372031662
1991-01-18,6.07,-54.48264569958674,-20.44560943643512
1991-01-22,6.05,-56.039133552829526,-20.28985507246377
1991-01-23,6.14,-53.112415110145015,-18.56763925729443
1991-01-24,6.13,-52.14008239114099,-18.70026525198939
1991-01-25,6.17,-50.34176266639345,-18.278145695364234
1991-01-28,6.25,-47.71577041213638,-16.666666666666664
1991-01-29,6.22,-49.26687815177935,-17.615894039735103
1991-01-30,6.2,-49.91625374590679,-17.333333333333336
1991-01-31,6.19,-50.77510000499099,-18.872870249017026
1991-02-01,6.0,-56.54625134821073,-22.17898832684825
1991-02-04,5.98,-56.41937255859375,-23.136246786632388
1991-02-05,5.97,-57.177513884482224,-22.868217054263575
1991-02-06,5.91,-58.19766251081345,-23.544631306597672
1991-02-07,5.94,-56.8749232141208,-22.555410691003907
1991-02-08,5.92,-55.049592033233054,-22.816166883963497
1991-02-11,5.88,-54.00438213143999,-23.5370611183355
1991-02-12,5.85,-54.68256245184979,-23.828125
1991-02-13,5.86,-55.629667103400784,-24.289405684754517
1991-02-14,5.85,-55.18748719349773,-24.418604651162802
1991-02-15,5.91,-52.79458672923436,-23.643410852713174
1991-02-19,5.96,-48.63179354514266,-23.19587628865979
1991-02-20,5.94,-52.89476689846733,-23.943661971830977
1991-02-21,5.92,-54.29572321292486,-24.296675191815865
1991-02-22,5.95,-51.23054657204483,-23.913043478260864
1991-02-25,5.99,-50.46474050197235,-23.303457106274006
1991-02-26,6.04,-49.35977049652629,-22.663252240717025
1991-02-27,6.03,-49.6943043117381,-22.293814432989688
1991-02-28,6.04,-50.47576579408626,-21.862871927554984
1991-03-01,6.09,-50.212864,-19.656992084432723
1991-03-04,6.06,-51.186666116895566,-20.36793692509856
1991-03-05,6.05,-50.969275634585244,-21.530479896238653
1991-03-06,6.08,-49.43229331666065,-20.93628088426528
1991-03-07,6.07,-50.04189297864248,-22.17948717948718
1991-03-08,5.97,-52.20312009726534,-22.967741935483875
1991-03-11,5.89,-53.43034080066895,-23.80336351875809
1991-03-12,5.86,-54.88029028624271,-23.697916666666664
1991-03-13,5.83,-55.54901675193331,-24.383916990920884
1991-03-14,5.76,-56.92636428663653,-25.48512289780078
1991-03-15,5.8,-54.19050477750695,-25.353925353925355
1991-03-18,5.84,-53.70667683813537,-25.22407170294494
1991-03-19,5.89,-52.10081230992334,-24.097938144329902
1991-03-20,5.88,-52.42527642776344,-24.808184143222512
1991-03-21,5.87,-53.01410928108111,-25.696202531645575
1991-03-22,5.87,-53.01410928108111,-25.790139064475348
1991-03-25,5.88,-51.610310395290185,-25.663716814159297
1991-03-26,5.86,-51.99352394287951,-26.65832290362954
1991-03-27,5.81,-54.393486336843935,-27.28410513141427
1991-03-28,5.74,-57.040162605988506,-28.07017543859649
1991-04-01,5.76,-56.19164932034296,-27.54716981132076
1991-04-02,5.77,-56.38158725469597,-27.329974811083137
1991-04-03,5.77,-56.13498200167656,-27.14646464646465
1991-04-04,5.74,-55.80664905610365,-27.70780856423174
1991-04-05,5.71,-56.476568102846855,-28.356336260978665
1991-04-08,5.65,-58.27729173345323,-28.93081761006289
1991-04-09,5.61,-59.67625975608826,-28.987341772151897
1991-04-10,5.61,-60.131248042532825,-28.807106598984767
1991-04-11,5.57,-60.590631057517385,-29.134860050890588
1991-04-12,5.51,-62.0459655998179,-30.25316455696203
1991-04-15,5.59,-60.47328124710114,-28.789808917197448
1991-04-16,5.61,-58.98153792187591,-28.352490421455933
1991-04-17,5.56,-60.19780654060809,-28.717948717948715
1991-04-18,5.66,-57.25615712786338,-27.24935732647815
1991-04-19,5.75,-51.49410848399239,-26.470588235294123
1991-04-22,5.69,-52.668245554581205,-26.580645161290317
1991-04-23,5.71,-51.43537650998775,-26.41752577319587
1991-04-24,5.66,-51.7178470339812,-27.061855670103085
1991-04-25,5.61,-54.48352402300105,-28.260869565217394
1991-04-26,5.62,-54.69115657577878,-27.763496143958864
1991-04-29,5.59,-54.59969359603964,-27.963917525773198
1991-04-30,5.51,-55.06899441316817,-28.99484536082474
1991-05-01,5.54,-50.9536039037626,-28.42377260981912
1991-05-02,5.46,-51.71576323458504,-29.639175257731953
1991-05-03,5.47,-52.53126624048347,-29.961587708066585
1991-05-06,5.46,-51.12150269480733,-29.910141206675224
1991-05-07,5.5,-48.10198652202511,-28.478543563068925
1991-05-08,5.5,-47.78038863965969,-28.848641655886166
1991-05-09,5.48,-47.89452307279729,-29.381443298969067
1991-05-10,5.48,-47.57013197776774,-29.65340179717586
1991-05-13,5.47,-48.59335827538423,-30.051150895140665
1991-05-14,5.49,-47.18638340036876,-29.525032092426184
1991-05-15,5.45,-51.47860437687398,-30.038510911424897
1991-05-16,5.4,-52.657511209179575,-31.818181818181813
1991-05-17,5.4,-50.56533791401903,-31.645569620253166
1991-05-20,5.45,-42.1816172544,-30.83756345177665
1991-05-21,5.5,-38.4703623855382,-29.12371134020618
1991-05-22,5.46,-38.27690112526467,-30.179028132992325
1991-05-23,5.4,-36.53218594661348,-30.680359435173298
1991-05-24,5.4,-36.53218594661348,-30.32258064516129
1991-05-28,5.4,-36.11082431190472,-29.961089494163417
1991-05-29,5.45,-37.11018451670316,-28.47769028871391
1991-05-30,5.45,-35.01228835530341,-28.57142857142857
1991-05-31,5.53,-30.19620625394101,-27.712418300653596
1991-06-03,5.6,-30.80437705963135,-26.988265971316828
1991-06-04,5.57,-31.83226207636708,-27.379400260756192
1991-06-05,5.59,-32.62379035471109,-27.87096774193548
1991-06-06,5.56,-37.370478021181455,-28.258064516129032
1991-06-07,5.56,-36.15342165821846,-28.072445019404924
1991-06-10,5.58,-34.39,-27.058823529411768
1991-06-11,5.57,-34.43709555664996,-27.568270481144342
1991-06-12,5.56,-26.26152276543211,-28.258064516129032
1991-06-13,5.58,-24.1890288947751,-28.000000000000004
1991-06-14,5.59,-23.131234393374843,-27.963917525773198
1991-06-17,5.59,-19.96180093828299,-27.87096774193548
1991-06-18,5.62,-19.869199311214025,-26.822916666666664
1991-06-19,5.57,-21.632867890117257,-27.662337662337656
1991-06-20,5.56,-20.05526596389897,-27.7922077922078
1991-06-21,5.57,-17.814099813616835,-27.662337662337656
1991-06-24,5.56,-18.95827020365205,-27.7922077922078
1991-06-25,5.58,-17.222304541157506,-27.532467532467532
1991-06-26,5.56,-21.666191347176262,-28.072445019404924
1991-06-27,5.55,-24.805358428982583,-28.201811125485133
1991-06-28,5.54,-24.33530618630341,-27.77053455019557
1991-07-01,5.58,-21.068570386608165,-27.154046997389038
1991-07-02,5.58,-22.648465646068928,-27.438231469440833
1991-07-03,5.56,-25.76787777856341,-27.50977835723599
1991-07-05,5.58,-27.156795776980925,-27.906976744186053
1991-07-08,5.57,-27.196621740569384,-28.221649484536083
1991-07-09,5.59,-26.63321689997984,-28.056628056628053
1991-07-10,5.58,-29.51971927437133,-28.277634961439592
1991-07-11,5.56,-29.13877274548663,-28.626444159178444
1991-07-12,5.55,-29.180895005698424,-28.846153846153843
1991-07-15,5.57,-29.56208962763581,-28.406169665809767
1991-07-16,5.59,-28.07291378994735,-27.77777777777778
1991-07-17,5.61,-22.02522674983175,-27.519379844961232
1991-07-18,5.59,-18.86914508039964,-27.77777777777778
1991-07-19,5.58,-17.785895313260824,-27.532467532467532
1991-07-22,5.57,-16.680517923635072,-27.284595300261095
1991-07-23,5.59,-11.29312135791326,-27.87096774193548
1991-07-24,5.58,-14.330778276243803,-28.46153846153846
1991-07-25,5.58,-16.6538761013182,-28.46153846153846
1991-07-26,5.58,-19.44813192041188,-28.277634961439592
1991-07-29,5.57,-19.4785704890882,-27.473958333333325
1991-07-30,5.56,-19.50910409524218,-26.8421052631579
1991-07-31,5.53,-21.23230800203281,-27.332457293035482
1991-08-01,5.55,-20.62885815301777,-27.06964520367937
1991-08-02,5.46,-24.633194655234515,-27.682119205298015
1991-08-05,5.5,-19.69432656172274,-27.055702917771885
1991-08-06,5.41,-21.088283407687868,-28.24933687002652
1991-08-07,5.38,-23.890447405812356,-28.07486631016043
1991-08-08,5.37,-24.977092668293377,-28.685258964143422
1991-08-09,5.32,-27.732459159740795,-29.629629629629616
1991-08-12,5.31,-26.76300527792822,-29.947229551451194
1991-08-13,5.29,-26.332105892967363,-29.654255319148938
1991-08-14,5.29,-23.15264983062193,-29.46666666666666
1991-08-15,5.3,-20.3378481688506,-29.238985313751677
1991-08-16,5.26,-22.715654814183985,-29.11051212938005
1991-08-19,5.11,-29.162566190668223,-31.224764468371458
1991-08-20,5.11,-26.026323259993912,-29.903978052126202
1991-08-21,5.28,-20.404510378953923,-27.671232876712327
1991-08-22,5.31,-19.73492066333119,-27.95115332428766
1991-08-23,5.39,-11.680643842242532,-26.964769647696485
1991-08-26,5.41,-16.531360324659637,-26.99055330634278
1991-08-27,5.38,-23.35960685240548,-27.297297297297305
1991-08-28,5.3,-24.72436758951308,-28.57142857142857
1991-08-29,5.27,-27.43987405585752,-29.071332436069987
1991-08-30,5.33,-21.360071247821345,-28.456375838926174
1991-09-03,5.34,-17.905590550385185,-28.6096256684492
1991-09-04,5.33,-19.09719603731722,-28.647925033467203
1991-09-05,5.32,-17.964978238783736,-29.255319148936167
1991-09-06,5.29,-15.039650022191609,-30.11889035667107
1991-09-09,5.28,-17.491891461673237,-30.43478260869564
1991-09-10,5.24,-15.169001844223317,-30.503978779840846
1991-09-11,5.26,-14.494574741023014,-29.773030707610147
1991-09-12,5.22,-16.456735571457372,-30.67729083665339
1991-09-13,5.16,-22.527414754729858,-31.016042780748666
1991-09-16,5.18,-21.319288053001863,-30.655957161981263
1991-09-17,5.19,-19.54608219707247,-30.335570469798657
1991-09-18,5.18,-20.16436112246298,-29.90527740189445
1991-09-19,5.2,-18.32971536061678,-29.63464140730717
1991-09-20,5.19,-20.130667735629626,-29.579375848032562
1991-09-23,5.21,-16.48492334098912,-29.40379403794038
1991-09-24,5.17,-15.97913794640422,-30.040595399188085
1991-09-25,5.17,-15.97913794640422,-30.41722745625841
1991-09-26,5.13,-21.497506546858457,-30.862533692722373
1991-09-27,5.13,-24.31345120032784,-30.393487109905028
1991-09-30,5.11,-23.2792164356039,-30.476190476190467
1991-10-01,5.1,-20.43800487730534,-30.612244897959183
1991-10-02,5.09,-21.060187583146597,-30.936227951153327
1991-10-03,5.04,-24.11654320987657,-31.614654002713706
1991-10-04,5.02,-28.01717951992873,-32.0703653585927
1991-10-07,5.02,-28.01717951992873,-32.0703653585927
1991-10-08,5.02,-32.09303146597722,-31.793478260869577
1991-10-09,5.01,-35.93825041873014,-32.113821138211385
1991-10-10,5.03,-33.49548057186291,-31.564625850340132
1991-10-11,4.99,-36.50274501549635,-31.92360163710778
1991-10-15,4.96,-36.66736761122507,-31.3969571230982
1991-10-16,4.97,-36.15507390082359,-30.3921568627451
1991-10-17,5.03,-33.9709354631424,-29.45301542776998
1991-10-18,5.03,-33.49548057186291,-29.944289693593305
1991-10-21,5.04,-32.481469827993315,-29.510489510489514
1991-10-22,5.06,-32.38154061401413,-29.032258064516135
1991-10-23,5.04,-33.91925749184372,-28.409090909090907
1991-10-24,4.97,-37.5146332234419,-30.683403068340308
1991-10-25,4.96,-39.3289594181361,-31.11111111111111
1991-10-28,4.94,-38.12901715706659,-30.61797752808988
1991-10-29,4.89,-40.16762114282284,-31.512605042016805
1991-10-30,4.84,-42.9887365245649,-32.402234636871505
1991-10-31,4.82,-43.52074146439357,-32.68156424581006
1991-11-01,4.75,-47.49052903812411,-34.02777777777778
1991-11-04,4.74,-47.17807790348484,-34.62068965517241
1991-11-05,4.76,-45.892698058978695,-34.3448275862069
1991-11-06,4.63,-51.21515773218859,-35.961272475795305
1991-11-07,4.63,-52.5990366275501,-35.78363384188628
1991-11-08,4.62,-53.00722338811708,-36.011080332409975
1991-11-12,4.62,-52.32741125345535,-35.654596100278546
1991-11-13,4.63,-52.5990366275501,-35.06311360448808
1991-11-14,4.63,-52.25771693682193,-35.244755244755254
1991-11-15,4.59,-54.54271319069921,-35.71428571428571
1991-11-18,4.58,-54.61366480172289,-35.583684950773566
1991-11-19,4.53,-55.93501346774804,-35.744680851063826
1991-11-20,4.49,-57.16355401354538,-36.5819209039548
1991-11-21,4.43,-59.9876439981857,-37.42937853107345
1991-11-22,4.42,-60.912144345342135,-37.57062146892656
1991-11-25,4.43,-61.11666922213684,-37.5176304654443
1991-11-26,4.4,-61.614829465159104,-37.94076163610719
1991-11-27,4.39,-61.689194330275534,-37.730496453900706
1991-11-29,4.35,-62.80057327159199,-38.21022727272728
1991-12-02,4.38,-62.307997567774,-38.048090523338054
1991-12-03,4.36,-62.72572874864115,-38.50493653032439
1991-12-04,4.31,-64.40636972897344,-39.12429378531074
1991-12-05,4.31,-64.40636972897344,-39.29577464788733
1991-12-06,4.24,-66.42294162833107,-40.197461212976016
1991-12-09,4.15,-68.9620363250189,-41.05113636363635
1991-12-10,4.2,-66.72664172380026,-40.25604551920341
1991-12-11,4.15,-68.73773397638385,-40.96728307254622
1991-12-12,4.15,-66.62495837431189,-41.05113636363635
1991-12-13,4.15,-67.58532818796529,-41.21813031161472
1991-12-16,4.14,-65.70646110899091,-41.109530583214806
1991-12-17,4.11,-65.94050653344203,-41.45299145299145
1991-12-18,4.12,-65.35091891569628,-41.560283687943254
1991-12-19,4.04,-66.74331696410505,-42.36804564907275
1991-12-20,3.74,-75.39018638865412,-46.57142857142856
1991-12-23,3.76,-74.47717800474499,-46.285714285714285
1991-12-24,3.81,-73.09226049782256,-44.70246734397677
1991-12-26,3.82,-73.0132880669759,-44.314868804664734
1991-12-27,3.86,-70.99944949038192,-43.56725146198831
1991-12-30,3.87,-67.10269967898665,-43.004418262150224
1991-12-31,3.88,-66.76135570965866,-43.1918008784773
1992-01-02,3.86,-71.43636146554952,-43.64963503649635
1992-01-03,3.85,-72.3646586258801,-43.4654919236417
1992-01-06,3.81,-75.03423708524652,-43.38781575037147
1992-01-07,3.75,-76.91467407155288,-43.353474320241695
1992-01-08,3.72,-77.14176691674261,-43.206106870229
1992-01-09,3.77,-74.39870567966642,-42.792109256449166
1992-01-10,3.82,-72.39352280276799,-41.50076569678408
1992-01-13,3.81,-73.89095020079391,-41.20370370370371
1992-01-14,3.82,-73.81283868359512,-40.95826893353941
1992-01-15,3.84,-73.05885425263634,-40.46511627906977
1992-01-16,3.79,-74.24210842856887,-41.14906832298138
1992-01-17,3.79,-73.65281919648385,-41.3312693498452
1992-01-21,3.73,-75.0942492719641,-42.080745341614914
1992-01-22,3.75,-73.76990140893578,-42.57274119448699
1992-01-23,3.77,-73.61103092331489,-42.08909370199693
1992-01-24,3.81,-71.61964061518775,-40.838509316770185
1992-01-27,3.85,-69.00839190536001,-38.4
1992-01-28,3.83,-70.11343125344234,-38.32528180354268
1992-01-29,3.86,-69.40293371925746,-37.33766233766234
1992-01-30,3.83,-70.11343125344234,-36.69421487603306
1992-01-31,3.84,-70.2620160358531,-36.52892561983471
1992-02-03,3.84,-70.03215829134577,-36.423841059602644
1992-02-04,3.84,-70.48967419686265,-37.254901960784316
1992-02-05,3.84,-69.56574149836898,-36.73805601317957
1992-02-06,3.81,-70.50572465357186,-37.02479338842974
1992-02-07,3.74,-71.75009781910862,-39.08794788273615
1992-02-10,3.73,-72.05102618555858,-39.151712887438826
1992-02-11,3.75,-70.99709698172289,-39.222042139384115
1992-02-12,3.75,-70.76895331712983,-40.0
1992-02-13,3.79,-69.2612848435063,-39.067524115755624
1992-02-14,3.79,-68.02322257010673,-38.87096774193548
1992-02-18,3.81,-66.81933894941369,-38.44911147011308
1992-02-19,3.85,-65.403827852365,-35.83333333333333
1992-02-20,3.88,-64.31283623540475,-35.117056856187304
1992-02-21,3.93,-62.136627154347245,-34.170854271356774
1992-02-24,3.93,-62.73524577183209,-33.50253807106599
1992-02-25,3.96,-60.33763917187394,-33.333333333333336
1992-02-26,3.94,-60.183949245562296,-33.445945945945944
1992-02-27,3.93,-60.9028908655129,-33.16326530612245
1992-02-28,3.93,-62.73524577183209,-32.82051282051282
1992-03-02,4.03,-58.795158838354645,-31.22866894197952
1992-03-03,4.04,-58.71395185641606,-30.94017094017093
1992-03-04,4.03,-59.76369262182386,-31.810490693739425
1992-03-05,4.04,-58.71395185641606,-32.21476510067114
1992-03-06,4.04,-56.338373969839225,-31.986531986531986
1992-03-09,4.01,-57.278077827486186,-32.26351351351352
1992-03-10,4.01,-56.58201194880067,-32.60504201680673
1992-03-11,4.01,-54.77880298972752,-33.0550918196995
1992-03-12,4.02,-52.40922625337835,-33.443708609271525
1992-03-13,4.06,-49.65967890601838,-32.66998341625208
1992-03-16,4.06,-46.626006818732215,-32.7814569536424
1992-03-17,4.06,-46.1741660093811,-33.333333333333336
1992-03-18,4.05,-47.592640104311215,-33.168316831683164
1992-03-19,4.05,-41.4541482361449,-33.057851239669425
1992-03-20,4.06,-40.87377247906156,-33.22368421052633
1992-03-23,4.08,-39.17631194410749,-32.7841845140033
1992-03-24,4.05,-40.94560962023175,-32.1608040201005
1992-03-25,4.01,-43.73303031537888,-31.918505942275043
1992-03-26,4.01,-43.73303031537888,-31.569965870307172
1992-03-27,4.01,-41.74586628617087,-31.217838765008576
1992-03-30,4.01,-41.2354278562522,-30.381944444444443
1992-03-31,4.05,-36.11082431190476,-30.17241379310345
1992-04-01,4.01,-36.3802253464536,-31.335616438356162
1992-04-02,4.02,-32.19069277136689,-31.748726655348047
1992-04-03,3.96,-35.569475567002584,-32.6530612244898
1992-04-06,3.96,-36.14927412692301,-32.53833049403748
1992-04-07,3.87,-40.15427203305359,-34.07155025553663
1992-04-08,3.87,-39.60711464864988,-34.183673469387756
1992-04-09,3.66,-49.88504857333928,-37.54266211604096
1992-04-10,3.65,-51.77469135802468,-37.177280550774526
1992-04-13,3.62,-52.47869865455388,-36.93379790940766
1992-04-14,3.62,-50.23486328649118,-37.15277777777778
1992-04-15,3.62,-50.23486328649118,-37.261698440207965
1992-04-16,3.65,-45.08284486521937,-36.741767764298096
1992-04-20,3.69,-37.49524203858795,-35.71428571428572
1992-04-21,3.68,-41.062173888451824,-35.551663747810856
1992-04-22,3.68,-38.17005106101416,-34.86725663716814
1992-04-23,3.67,-38.83938128868911,-34.58110516934047
1992-04-24,3.67,-38.83938128868911,-34.58110516934047
1992-04-27,3.71,-35.50971830098407,-33.39317773788151
1992-04-28,3.71,-33.6060738646696,-32.66787658802177
1992-04-29,3.71,-34.24833203535188,-33.631484794275494
1992-04-30,3.7,-29.647192054833603,-34.046345811051694
1992-05-01,3.63,-11.25577699021807,-34.71223021582733
1992-05-04,3.64,-12.167720338686028,-35.68904593639576
