DATE,IC4WSA,3m growth rate,12m growth rate
2007-06-30,315750,3.8924919811353274,2.599512591389108
2007-07-07,317750,0.6319095672735253,-0.39184952978056353
2007-07-14,317000,-5.775720211776092,-1.3996889580093264
2007-07-21,316250,-4.903270100278634,-1.4029618082618822
2007-07-28,313250,1.2871918112919989,-1.9561815336463173
2007-08-04,311500,9.158446621948936,-0.5586592178770999
2007-08-11,311250,12.826123955974978,0.0
2007-08-18,314000,13.447843440905306,0.15948963317384823
2007-08-25,320000,17.278778187845447,1.829753381066035
2007-09-01,320000,11.369869123414222,2.0733652312599604
2007-09-08,321250,9.56048675402126,2.1462639109697923
2007-09-15,319250,5.842641178513452,0.7892659826361559
2007-09-22,312500,-4.05404945380301,-1.7295597484276781
2007-09-29,313250,-5.545624326054188,-1.0268562401263837
2007-10-06,312000,-6.161441617968166,-1.577287066246058
2007-10-13,317500,1.5904260743012433,1.6813450760608584
2007-10-20,325500,16.584188195463568,4.74658085277555
2007-10-27,328250,23.30671702929157,4.041204437400947
2007-11-03,331000,27.90117512449102,4.664031620553355
2007-11-10,330500,22.734671059233637,4.012588512981896
2007-11-17,330000,13.09823989868164,2.8037383177569986
2007-11-24,336000,21.550625000000025,2.9885057471264354
2007-12-01,340250,25.840371043140987,3.6557501904036505
2007-12-08,340000,28.644743217607992,3.5795887281035776
2007-12-15,344500,47.69194784587778,5.59386973180076
2007-12-22,345250,47.56060607627892,7.974980453479286
2007-12-29,349250,57.00998896392704,8.043310131477188
2008-01-05,352750,52.367790972138415,7.5457317073170715
2008-01-12,345750,27.304801338578574,7.20930232558139
2008-01-19,337250,11.426603949383177,3.6098310291858615
2008-01-26,338750,9.699649615940032,6.77698975571317
2008-02-02,339750,11.673983059466453,8.807045636509203
2008-02-09,345250,19.80611614046301,6.971340046475594
2008-02-16,349750,17.401537119298084,9.553641346906815
2008-02-23,346750,7.863210687550093,7.436096049573981
2008-03-01,345500,6.629295215144215,6.225980015372801
2008-03-08,346500,2.3425068813554883,9.047993705743519
2008-03-15,354000,10.529523842507428,12.470214455917406
2008-03-22,357500,9.788923155253435,15.322580645161299
2008-03-29,368000,18.446759859648875,19.967400162999184
2008-04-05,369500,30.439467080711147,18.145483613109505
2008-04-12,368500,42.541766093011326,16.15445232466508
2008-04-19,363750,32.95197478300136,13.053613053613056
2008-04-26,359500,25.3596345084032,12.256049960967985
2008-05-03,363500,22.88048357373904,16.41313050440352
2008-05-10,363750,16.998721308228948,19.360131255127143
2008-05-17,368250,27.205281412079763,21.93708609271523
2008-05-24,368000,28.706081377083706,20.953163516844707
2008-05-31,366000,24.48338399043677,19.024390243902435
2008-06-07,370000,19.34214741279472,18.780096308186202
2008-06-14,372750,18.18610605905444,18.71019108280254
2008-06-21,375750,8.69377750720548,19.380460683081814
2008-06-28,383250,15.736643507313095,21.377672209026134
2008-07-05,380500,13.675971807911116,19.74822974036192
2008-07-12,382250,21.94892277407165,20.583596214511047
2008-07-19,387500,34.986783347651304,22.529644268774707
2008-07-26,398000,43.7191458725988,27.055067837190737
2008-08-02,417250,73.13041634734647,33.9486356340289
2008-08-09,428500,83.3294700292171,37.67068273092369
2008-08-16,434000,93.4495141639862,38.21656050955413
2008-08-23,430750,91.85662609961452,34.60937500000001
2008-08-30,429250,81.14832350151036,34.14062499999999
2008-09-06,432000,80.41156703371031,34.47470817120624
2008-09-13,438250,85.0511302572019,37.274862960062634
2008-09-20,453750,96.48884422319124,45.199999999999996
2008-09-27,464000,121.1328574198201,48.124501197126904
2008-10-04,474250,136.9405443667889,52.00320512820513
2008-10-11,477250,130.08956386630737,50.314960629921266
2008-10-18,476000,104.59523865709062,46.23655913978495
2008-10-25,475250,68.30736498558923,44.78293983244479
2008-11-01,477250,53.87938546237934,44.18429003021147
2008-11-08,490000,62.48953732508525,48.26021180030258
2008-11-15,504500,88.1670333302809,52.87878787878788
2008-11-22,517500,111.2516944849928,54.01785714285714
2008-11-29,527250,121.88674864055292,54.95958853783982
2008-12-06,541750,133.51134261728888,59.33823529411764
2008-12-13,549250,114.69093638305144,59.43396226415094
2008-12-20,563000,116.75127318916032,63.070238957277326
2008-12-27,564000,100.02627976077254,61.4889047959914
2009-01-03,547250,72.88580350231145,55.13819985825656
2009-01-10,543500,69.969259683375,57.194504699927684
2009-01-17,544500,72.30704488316448,61.452928094885095
2009-01-24,557750,86.54111467618087,64.64944649446494
2009-01-31,589250,109.12889593620218,73.43635025754232
2009-02-07,610750,114.78760741353136,76.90079652425779
2009-02-14,621000,107.36,77.55539671193709
2009-02-21,638250,114.73208462181842,84.06633020908436
2009-02-28,644000,99.68607906230882,86.39652677279305
2009-03-07,649750,95.84157371617574,87.51803751803753
2009-03-14,654500,82.6438377829744,84.88700564971752
2009-03-21,656000,83.02016458721096,83.49650349650351
2009-03-28,659250,110.59956650349343,79.14402173913044
2009-04-04,657500,114.18291993112824,77.94316644113668
2009-04-11,644500,96.29089281988018,74.89823609226593
2009-04-18,639000,72.28406758945671,75.6701030927835
2009-04-25,627750,28.80968576399725,74.61752433936022
2009-05-02,615000,2.8126517208340696,69.18844566712517
2009-05-09,621500,0.3224503632432984,70.85910652920961
2009-05-16,616750,-12.808662695693696,67.48133061778682
2009-05-23,613250,-17.77445550013993,66.64402173913044
2009-05-30,614500,-19.99771410716892,67.89617486338797
2009-06-06,607250,-25.89773370462607,64.12162162162163
2009-06-13,601000,-29.549751310506178,61.23407109322603
2009-06-20,601500,-30.698605634103828,60.07984031936129
2009-06-27,598250,-31.459416003272665,56.09915198956295
2009-07-04,592500,-28.57311147007537,55.7161629434954
2009-07-11,580250,-32.00810213071924,51.79856115107915
2009-07-18,568250,-32.85543075160111,46.64516129032259
2009-07-25,566500,-28.00552091980764,42.33668341708543
2009-08-01,562000,-33.13778952052237,34.6914319952067
2009-08-08,564250,-29.94330609742604,31.680280046674447
2009-08-15,564750,-28.075851199392744,30.12672811059909
2009-08-22,558000,-32.0093415850101,29.541497388276273
2009-08-29,560250,-27.546834125462315,30.518345952242278
2009-09-05,561000,-24.080461923481256,29.861111111111114
2009-09-12,556000,-26.994321825812182,26.868225898459784
2009-09-19,550000,-28.563539394833427,21.212121212121215
2009-09-26,547500,-27.09067536984068,17.99568965517242
2009-10-03,541250,-24.29387091385834,14.127569847127042
2009-10-10,533500,-22.307353129455443,11.786275536930324
2009-10-17,532250,-22.077473802318792,11.817226890756306
2009-10-24,526250,-23.118265434041756,10.73119410836403
2009-10-31,523500,-25.906438110885443,9.690937663698262
2009-11-07,523750,-26.02734857614695,6.887755102040827
2009-11-14,517750,-25.87859643938696,2.626362735381571
2009-11-21,505750,-33.59265688459004,-2.2705314009661803
2009-11-28,494000,-39.87482538333429,-6.3063063063063085
2009-12-05,490250,-39.55348833399622,-9.506229810798338
2009-12-12,488000,-38.02328831527899,-11.15157032316796
2009-12-19,487250,-37.27063415522248,-13.454706927175842
2009-12-26,485500,-35.261102438445654,-13.918439716312058
2010-01-02,475250,-37.02751855564347,-13.156692553677473
2010-01-09,468000,-40.22484212086993,-13.891444342226311
2010-01-16,475000,-33.62477548099301,-12.764003673094582
2010-01-23,475750,-31.78993808001619,-14.701927386822057
2010-01-30,485750,-26.013055343943385,-17.564700890963092
2010-02-06,485000,-23.00074483421693,-20.58943921408105
2010-02-13,480500,-18.52394320418771,-22.624798711755233
2010-02-20,487750,-4.965495088628891,-23.580101840971402
2010-02-27,485750,-3.621352442833947,-24.572981366459622
2010-03-06,487250,-0.6133383401064951,-25.00961908426318
2010-03-13,484500,-2.2385274948052314,-25.97402597402597
2010-03-20,477500,-6.430013524804146,-27.210365853658537
2010-03-27,470250,-4.142363925710024,-28.668941979522188
2010-04-03,472000,3.4628845137376185,-28.212927756653993
2010-04-10,472250,-2.29575617865887,-26.726144297905353
2010-04-17,471500,-3.5257079161513105,-26.21283255086072
2010-04-24,469000,-13.0959265129418,-25.28872958980486
2010-05-01,462000,-17.661879782351352,-24.878048780487806
2010-05-08,455000,-19.59704347960888,-26.790024135156877
2010-05-15,456250,-23.43639084458249,-26.023510336441024
2010-05-22,459750,-19.75172335943469,-25.030574806359564
2010-05-29,461500,-19.5215820717493,-24.898291293734744
2010-06-05,463500,-16.242476400983684,-23.672293124742694
2010-06-12,461750,-12.555175036627986,-23.169717138103163
2010-06-19,459000,-9.231423356189472,-23.690773067331673
2010-06-26,460500,-9.395338203987002,-23.025491015461764
2010-07-03,459250,-10.56473595195352,-22.489451476793253
2010-07-10,452250,-15.357688730568375,-22.059457130547177
2010-07-17,454750,-11.610747712327608,-19.973603167619892
2010-07-24,455000,-5.924251067313923,-19.682259488084732
2010-07-31,460500,4.9235440441592,-18.060498220640564
2010-08-07,471500,14.055249382104162,-16.43774922463447
2010-08-14,477500,16.360760776560323,-15.449313855688363
2010-08-21,477250,14.365998703650115,-14.471326164874554
2010-08-28,475000,10.299992923544842,-15.21642124051763
2010-09-04,467250,4.850287044615786,-16.711229946524064
2010-09-11,456750,-1.946413840383299,-17.850719424460426
2010-09-18,455500,-4.272881329270561,-17.181818181818187
2010-09-25,453500,-4.914891657837939,-17.1689497716895
2010-10-02,452000,-0.2209333594560436,-16.489607390300232
2010-10-09,455750,0.8825098220765604,-14.573570759137766
2010-10-16,452000,-2.611393296162423,-15.07750117426021
2010-10-23,445250,-12.60286936269951,-15.391923990498812
2010-10-30,447000,-19.220101297002213,-14.613180515759316
2010-11-06,440750,-27.41016985168172,-15.847255369928403
